"","X12_13_02_U133A_Mer_Latin_Square_Expt6_R1","X12_13_02_U133A_Mer_Latin_Square_Expt6_R2","X12_13_02_U133A_Mer_Latin_Square_Expt6_R3","X12_13_02_U133A_Mer_Latin_Square_Expt7_R1","X12_13_02_U133A_Mer_Latin_Square_Expt7_R2","X12_13_02_U133A_Mer_Latin_Square_Expt7_R3"
"216799_at",19.0588387266386,18.6304267007815,3.38136530604127,41.1948169405361,25.2340381274831,16.0178036861832
"216800_at",12.288688094532,11.2434594329502,7.96348826131092,7.93358174354583,10.1080806899253,31.1790463454121
"216801_at",155.354450111759,171.789924295471,139.124930993336,156.938607506855,155.469165483399,161.218251809362
"216802_at",29.2171358010595,28.4042332873425,66.956781597579,11.0763002224181,30.2080177752139,43.400382765615
"216803_at",55.6622970556364,20.6884653224005,31.3137347319436,46.0236953674958,47.7438523668985,42.8645091397601
"216804_s_at",181.614515177518,228.758451365396,201.470783911454,202.207584909789,207.036790013296,164.670017236531
"216805_at",3.6195932850453,15.1773298746417,2.80208261970162,2.43669658323224,6.70101840073417,5.42153155883352
"216806_at",396.704122890663,635.680222654248,299.113509353475,424.493006790643,397.959726679807,534.620175344518
"216807_at",158.785240266668,145.98582069122,105.852632441635,169.161275977009,199.015660301576,179.114059008455
"216808_at",9.42248137203755,9.00482972624053,8.57494670283212,15.8841311692745,8.48074059310452,10.6819811670585
"216809_at",117.726769440076,152.063962051725,124.528062429997,140.133894012024,148.352759010597,152.016680096607
"216810_at",61.300872481321,67.541578772551,35.3572616954068,42.9818697145805,30.1034467224928,50.7713116713999
"216811_at",11.9698669219701,12.2172972525652,19.328227751059,22.7881698751224,19.9029058624746,12.7738971250716
"216812_at",32.8832046466883,20.6204075920037,15.0161234437069,10.6143750758024,16.2487934487151,16.5025426733531
"216813_at",7.04726850647644,4.19499059795028,37.5824581199047,28.3624595818752,33.8256430754066,27.6632570678275
"216814_at",37.3416555300453,67.5041705124971,67.560459960561,62.6225169660081,64.7669076170348,54.8081318214286
"216815_at",32.7353063874201,30.6224104650831,23.5905720148578,18.115614090485,28.9018511191213,29.8286508059701
"216816_at",82.3041902697548,161.081928079256,101.249392708595,169.704962496399,159.426746938461,157.866601980409
"216817_s_at",69.223124396109,57.3840860814739,75.7413742572473,99.7264889148267,120.708472077237,108.607617518945
"216818_s_at",6.66757554605169,8.42809114244363,6.92512126055127,9.50181454258074,5.66893662018827,8.50899009910641
"216819_at",13.6705518781022,7.64643028823508,4.23116279178552,8.18246134523647,11.8294065755308,7.04308783753695
"216820_at",4.82305214333733,5.75011022330672,4.86488869815631,3.88073232083976,7.52001705890461,5.33832921208677
"216821_at",114.620776516038,97.6142347790871,82.3671843906345,120.934363122445,134.694680672377,128.325386119469
"216822_x_at",160.073112479521,93.4584415607085,112.318184984486,84.4821877745483,15.9841499543563,172.353141536818
"216823_at",208.864607735253,236.406199471183,190.908869841948,205.719329430779,221.146764699916,244.739278602097
"216824_at",29.1259441442194,144.862768054605,111.912285783213,65.3321849662023,208.505137265048,151.25038716847
"216825_s_at",18.1119197095203,20.5031958313924,16.9721015591471,16.5009366488847,18.0091341739456,24.1412585621416
"216826_at",20.1204278943476,50.9737831339333,18.4417741269421,16.9256195004846,28.9590969734659,29.7155287738922
"216827_at",6.78250186110089,54.144627749145,6.61986542711365,12.927495969541,7.04323911059189,10.2329966021609
"216828_at",72.6784884457611,63.7063956122921,17.9123221796605,22.0351077272917,32.1462507323814,42.6320011937556
"216829_at",2.41827775287971,13.0173014158261,4.39878450099001,4.6826189742695,6.75110475357446,9.16041936852311
"216830_at",11.3023045671786,21.4166435826899,9.3334349325579,12.5677152275895,23.2918800487027,15.0994775299783
"216831_s_at",4.03387282058825,3.85365212677176,4.69408513039173,4.66108714169184,4.90338540592,5.46659017019602
"216832_at",209.227644700985,184.185420310933,160.352653974559,204.005460849738,200.014306705347,209.559588113029
"216833_x_at",124.742770160987,147.948661535381,112.630846654068,120.700313105381,151.317112428649,166.001631630073
"216834_at",5.02921009415588,37.5451409848704,3.73901747569863,3.09398770289937,5.22433678478114,18.7377236213996
"216835_s_at",141.945673796891,95.4494927093692,131.909310192868,120.201919709031,133.888912987794,98.4171209503358
"216836_s_at",261.283786341509,387.636848950025,343.408179476581,291.271698829743,328.399025526632,315.813281149601
"216837_at",84.9229469956034,103.95064590392,73.2750490922991,90.396934990608,122.757873861979,105.282868648
"216838_at",203.672626808802,306.767633053237,162.635187147167,191.066807147914,240.02608966516,253.573445773672
"216839_at",14.1715582890917,29.8730655372565,1.44919705388078,35.0663127877844,4.06233849760878,11.1776378773818
"216840_s_at",39.2931229960388,40.1500597135031,47.4508709624589,32.4029206957677,19.3494765288346,22.2332504714478
"216841_s_at",253.621667114118,108.243040320132,218.13243466268,229.769235737767,201.573315414885,179.680801823081
"216842_x_at",104.843149265302,108.163981776132,20.6344847930531,63.9208080398959,89.540418710283,92.1044971357253
"216843_x_at",712.426126520318,716.575455760737,768.027997880424,617.741110556975,568.956371722716,686.728691494862
"216844_at",3.5293058582871,22.1333996575182,5.78452788982888,3.60120805682475,3.34665470782644,12.9488185792139
"216845_x_at",25.4506257407894,33.6345240470395,22.5505121822096,25.7226005366969,21.3146174475077,19.9994879102159
"216846_at",9.08915226240797,11.1499834408052,14.0338481801169,9.38725550818765,11.7224321961942,11.1983052619191
"216847_at",13.9157313464632,66.429989251555,80.5661641690435,25.5089433960473,71.6955800971415,35.6214194713731
"216848_at",44.7468165354634,58.8310250163567,42.2264962756971,38.6653488551177,49.4009084814748,62.4651636142177
"216849_at",197.047420340264,297.330712893612,169.18524139311,124.517543035432,190.795175401026,334.223626654973
"216850_at",11.0538177186755,91.8293062349882,5.86061164613452,7.16921408725825,8.62958233711705,6.96485457543067
"216851_at",92.0748627751903,51.8297679821322,44.2713896877818,41.031247675163,61.3163688618587,81.6015516405192
"216852_x_at",26.5889519670393,30.9305016186614,22.3841410343169,26.5588946344047,37.6565472688044,30.3238378979788
"216853_x_at",35.7689475903169,46.9945602123823,16.9041190097825,50.7071226601449,61.671002259683,38.7732816219589
"216854_at",27.9935629073898,18.7947281598599,14.5102117036909,14.5678539982839,12.9782981917244,20.6164874652176
"216855_s_at",335.024574702998,361.995972173317,352.368735786639,348.333657029899,304.245179129667,318.211432846346
"216856_s_at",47.745151303052,51.2655922481066,49.2412070052729,32.9079516247887,48.1617296340401,88.9659296219693
"216857_at",92.3755019248494,126.235849354212,36.8753057742064,137.474559912082,53.6349832842885,102.934343192638
"216858_x_at",39.0491275662715,9.98015728400179,25.3896907155592,19.1427691672691,52.139351209525,33.8844720585395
"216859_x_at",10.3692249712579,8.36151070977906,13.4167888835073,20.1004864836511,10.066356159801,11.944113321328
"216860_s_at",128.395696650283,173.473854818521,123.058365337391,228.015856613262,182.170543274665,128.659511746356
"216861_at",3.96440261785269,3.91815647711287,7.80365428744201,3.41164544420631,4.12645166646755,4.65436282805349
"216862_s_at",609.803654680674,537.555934521424,486.447821009025,620.080688942353,600.425920276243,756.64235935762
"216863_s_at",343.601741887457,381.898236239998,342.816800830024,395.016577381794,334.821804941573,387.410229956363
"216864_at",7.59670056997927,13.5220672839188,8.71930801039992,7.34020418599263,7.64738751371418,6.93574946460787
"216865_at",91.1351578753546,69.7531694392471,62.7816873471104,61.4960640487656,70.2946446681497,69.7398817133826
"216866_s_at",62.4076022009363,16.7252622678587,41.9412783093312,43.8519747580157,18.6546632598312,14.8433479703751
"216867_s_at",18.6962246015034,18.180679297892,56.7228910479523,9.97760708145375,69.0375204482666,41.5641038424135
"216868_s_at",2.17754991073364,4.52906203885092,2.72869439846793,3.37814115575695,5.67384110044272,2.58392092305948
"216869_at",159.542359308241,214.406778882898,148.476784652001,168.770749471191,173.415728974422,232.386377812351
"216870_x_at",246.926582715923,236.8603968264,254.291519725434,249.404650757729,236.078516706013,296.0685430016
"216871_at",253.145995695274,207.355334664945,220.688613450959,227.342132411312,221.898044358494,256.257153461921
"216872_at",58.469240414219,66.5486097848608,44.7499790776519,62.0933603585598,92.0706589265949,62.9824707786859
"216873_s_at",180.428150127854,228.872010694204,241.190040068412,160.787568736331,184.503865476566,228.829174054738
"216874_at",10.5607061319603,24.3669256395148,32.1248023777767,10.2797004616775,52.2584207968033,58.320603138059
"216875_x_at",13.4174148664647,21.885053868801,55.4967263255093,15.1670258686034,54.0449020180623,22.8781965130959
"216876_s_at",1.86986578227915,4.76295150760528,2.51114140765941,3.94611691071381,7.62826820858479,4.80988684915386
"216877_at",92.9147583575134,155.707467793049,90.5696675883428,82.4614370806451,169.190713404964,161.625270816275
"216878_x_at",166.032696641809,167.708496886941,94.0922864419659,136.762742234673,244.812997211295,162.252367807142
"216879_at",201.780769763575,178.655227084582,107.578309992584,121.953315364761,124.658311878891,168.654359526266
"216880_at",108.190952488563,95.5612512914775,80.3914848771057,29.4598848826343,50.8760003355716,52.8202374296632
"216881_x_at",36.0133309611933,26.8257028494433,13.584587566766,33.6294822958176,18.1205358640949,15.6704061196814
"216882_s_at",209.600660411953,167.315993164643,131.445337398979,125.258312663833,137.293590657778,184.168284838909
"216883_x_at",255.058136317449,240.22725643002,318.691847866311,235.078992880074,290.167276206939,273.729047869521
"216884_at",45.4459279142472,37.0643940076476,33.7801775736737,15.3213910504674,8.57905673487153,40.3485349607845
"216885_s_at",293.181466233493,373.106094813177,325.018931030946,246.927742595228,348.090510129667,245.33904184867
"216886_at",27.9215618652001,53.6882068196347,36.6268892672275,62.7127121218518,77.7938966879552,72.8422702381083
"216887_s_at",63.9274193010076,88.5198622509497,63.3728395603354,15.124296945696,63.0908160730459,85.2079527713326
"216888_at",30.6259757696342,36.015591262009,30.9575235220251,26.7029262659773,43.3147918026468,38.1275800182925
"216889_s_at",22.0077540489725,19.2728217009377,79.1323759023428,45.0437137757323,52.4316171538699,95.5035656772847
"216890_at",34.9081664828114,28.9743512921143,19.3505991788692,36.0377173905196,22.8647760911887,27.0357953582829
"216891_at",57.6844742340554,58.7289742934253,71.968739271193,72.2818895390688,34.6223920152911,45.7447513359411
"216892_at",42.4707221163805,57.6733628015064,52.3543332051583,119.248260012877,29.6412736863303,24.7025295481256
"216893_s_at",136.463826790858,139.39103035117,93.4968521401741,91.0696685051357,108.71563878081,180.972317926222
"216894_x_at",472.854314812293,380.792477195197,445.625474429987,487.917847458896,402.019929885353,557.480647526207
"216895_at",38.3218002291994,49.4446253914023,15.9746927862507,42.6012141791251,33.3698126351289,72.2449665045346
"216896_at",45.9489220381549,39.0286701542258,29.0466844724667,44.4103325282198,47.3113255072728,33.4718022209476
"216897_s_at",26.6996661088328,138.424308437938,148.515077883492,113.460343022116,135.986872068842,26.485553735945
"216898_s_at",115.440825482589,177.367905166601,129.734523934096,133.43968968759,156.194472397587,108.110345402916
"216899_s_at",482.253113688014,472.239399465885,523.142423338437,510.154166192374,548.132392358899,466.192848171674
"216900_s_at",5.12879442128338,5.62257356244395,4.65787236616708,4.97737803308565,5.37935003853506,6.40046699183266
"216901_s_at",55.6382896115031,87.2781048412385,31.3540186572975,20.6966802491914,66.9288947135994,22.9148936228405
"216902_s_at",321.385700045805,244.389575114294,400.78394662519,296.855601030474,351.44501005655,378.633703821021
"216903_s_at",734.632406054664,784.855051193822,729.235717930364,825.820242203725,725.487621004014,682.353444303534
"216904_at",82.0308527949705,46.7342309914961,40.0168027320745,84.9829375616612,58.499012736756,66.9725300582882
"216905_s_at",14.3941069730938,3.66427864251972,7.72149760000668,6.08080099462281,47.199499130535,42.5328187117721
"216906_at",20.7722499488829,13.7826236334759,13.6602213127821,18.455010845292,5.76595468053273,10.0283926603337
"216907_x_at",122.795840261062,149.260619527588,92.2936194908689,120.507308891855,154.487356175597,118.692502665809
"216908_x_at",405.978165897438,431.350816562771,487.067258708811,485.054982506737,450.283525244218,442.970104527872
"216909_at",137.568896765044,190.925639311278,133.542070860588,139.926116116794,178.179354903221,213.187747552288
"216910_at",46.9893999210366,17.1148871343317,43.6118325419321,65.1117420279561,89.0232352142646,90.6849218670655
"216911_s_at",7.3531276977992,8.93909092161944,6.92888261071692,7.77338783755176,8.47528389822197,8.96590803784849
"216912_at",14.5824122937656,26.6957895525305,24.2796998620769,13.0700536516362,26.3890015960549,33.1106988104291
"216913_s_at",228.994323636068,178.023107404306,232.409820876102,261.681210186379,329.631788236516,138.354698833772
"216914_at",104.119550179863,186.408603052742,115.792158604942,238.67057390552,148.095647729999,101.083516595955
"216915_s_at",140.297099860667,136.047429048645,136.44397206026,106.867087342342,135.531126606087,139.752918515432
"216916_s_at",15.864215091538,27.0262891461408,20.2483867206817,23.1344289992869,23.2276447648824,26.4074878844761
"216917_s_at",2.03440509692738,2.97776004331773,29.9551064459423,25.9188055534254,48.6378332311327,5.76863624096474
"216918_s_at",30.569784374396,36.296660162382,26.7950676435706,25.1390244529419,36.1335437408186,34.2846347923713
"216919_at",189.501386190433,241.955910992585,135.393011186457,166.86015240227,199.683297712063,252.869555271544
"216920_s_at",88.9523676336877,74.4957573037674,19.4771954782676,45.9438811045522,74.5304058131535,122.989039811449
"216921_s_at",76.2806049928609,64.544074732949,61.6295045027676,84.7866339114923,59.0063179193075,65.6459812420625
"216922_x_at",112.149672403595,135.185287380847,144.840617556766,135.229436257065,106.01979497832,182.333372200458
"216923_at",98.9748223121532,119.369931951658,73.0311103043084,90.746277241369,129.01059884918,111.461870136683
"216924_s_at",102.094542840027,86.5919984291364,74.206446039116,11.3376227734304,75.520530783878,30.2344265793559
"216925_s_at",39.0381650008811,44.3782063656593,37.1671702351667,114.646884925566,83.5498580775562,45.1264820767694
"216926_s_at",5.87175159492292,6.63606615814791,17.4966263867204,7.45866694769877,5.96014895780822,7.12754845551479
"216927_at",112.770295877885,69.470190479055,50.5438447001324,126.903154784029,93.2020316878996,66.318671727526
"216928_at",14.1545816977558,16.1302459653682,11.9175517519325,13.4418417400488,19.6588612178222,11.2992727111899
"216929_x_at",93.7133087771439,39.591198259462,38.7255722835769,102.708263516938,120.492412340719,111.046830610572
"216930_at",87.5951009545812,159.474378032276,87.4060407822656,109.252713390391,115.943364143887,156.784327634047
"216931_at",66.8732500513917,103.752096821763,40.4785105318832,90.9051195621265,82.9801838234474,88.3349944825891
"216932_at",242.883090510146,94.3908039169912,80.9741931285529,79.921824689908,98.8308161727511,280.941638422513
"216933_x_at",40.6612284753144,102.013462707219,67.2427845134035,56.3286504489696,43.168385490444,98.6578870369149
"216934_at",43.3143392209303,32.2600696537495,33.0419475082905,67.5448566652109,66.662131249665,63.1163914743028
"216935_at",38.4791590912649,88.3669247316125,15.6244616643768,30.3148977841093,29.2239389009034,12.8500622744682
"216936_at",84.3221992641433,193.330946688873,132.836054398372,67.6969807397372,182.477157819141,195.010284909677
"216937_s_at",82.8488000272318,114.394008696089,39.2972617773628,17.1534271053946,38.656550532977,75.0902220181514
"216938_x_at",141.405120588192,248.719031879389,99.5833612569079,275.402174336057,190.09628164414,258.517572535078
"216939_s_at",54.3175941095302,52.2557356885754,36.5473846544675,14.2381994414674,36.4627456077691,17.8886787834639
"216940_x_at",25.2992628221376,72.7883293818608,31.3842627826175,6.36112324607003,22.6668836426504,51.7281073736509
"216941_s_at",121.431123659345,89.4964408610948,137.51932181382,141.823882342756,148.706091126999,107.315163358062
"216942_s_at",493.98896186759,556.852824424008,497.894575857226,491.686321290834,497.479591925581,498.73859963247
"216943_at",15.186618060699,54.6138593979712,9.06509432658269,157.91572753437,112.81070144265,74.7713157017454
"216944_s_at",388.09318927554,351.896592260515,308.017333502456,384.643632110454,280.469282008474,353.078599169478
"216945_x_at",159.228765667029,229.849282894283,187.110333133135,139.366957829337,129.852132367785,172.030158299872
"216946_at",25.2961243271039,20.3215479875699,24.8778575147179,21.3668229985977,64.1811846040942,70.4368580687638
"216947_at",13.526517932602,12.3114986617373,1.02400232505243,2.60742439306764,5.79692322962585,24.9741439165716
"216948_at",11.5342383140124,12.1754438883731,16.3916223670793,1.62184915066422,1.19528721075057,4.23735133343571
"216949_s_at",14.7248457665009,27.3498226565941,15.9354420011684,23.9741001540157,18.5926892306185,25.1116816978688
"216950_s_at",132.514155845836,149.914199068886,142.715943904997,112.864774936203,94.2586872981601,107.69127449398
"216951_at",49.0503933584919,14.1660382683818,20.6027749785377,31.4021715258688,76.1643612665532,77.8086656229503
"216952_s_at",513.743578703637,464.820559788346,561.550605096284,440.427059495633,445.30501959621,347.116534015516
"216953_s_at",15.6246049061206,29.9744771684016,16.5081148430318,24.0200598317801,26.3647967964132,20.9743189137054
"216954_x_at",483.348472308307,842.698481560821,609.131299012949,546.677685769476,795.195003429536,513.630483246133
"216955_at",254.065263375484,226.080484249568,82.8844199711419,174.820474912131,213.692958649462,104.264325665976
"216956_s_at",8.33230716146469,5.82171653568466,5.97608114020374,4.64163545128979,9.68473629656562,6.51883948982891
"216957_at",4.50406038510994,3.52138633822952,5.93209266295419,5.66456159959904,9.09635062091265,5.83913709443149
"216958_s_at",194.920531387147,264.197109340704,279.222030135115,322.468952176915,226.058289312676,224.083665325542
"216959_x_at",141.936222803957,159.231171269353,143.581959920643,132.377617230639,150.139319040627,182.361137892915
"216960_s_at",174.758033064683,217.270498752563,155.684149872024,171.882157463945,214.914577298869,210.683553548904
"216961_s_at",346.090694428591,314.09330666912,370.301558820555,354.185977820492,346.860850600259,430.357765793592
"216962_at",321.159979233445,216.314916640665,160.07137947797,158.074092024938,250.593066299482,194.146862296494
"216963_s_at",70.599802633738,160.573497057174,82.0896093799783,90.0258554454867,155.275110873281,104.442795861215
"216964_at",66.5236392360845,89.6085594881698,74.9226264806055,108.402976421594,26.2799315161535,57.7784623132367
"216965_x_at",34.7256831812427,125.563960994059,28.2102906447257,71.9886676661673,51.8049451627081,102.717866909386
"216966_at",13.8666458106942,1.25475894941148,4.38219588461153,3.62560477818586,5.92851877165229,30.1962117404941
"216967_at",29.5599397899945,66.850725680174,75.1782807014935,39.9299227648125,54.1225750709975,81.5101682945674
"216968_at",17.8895586356105,19.374236304508,11.6400930706305,14.7878450503989,25.3653988176012,16.3021749524749
"216969_s_at",364.161633437034,379.017717416008,391.700326012071,382.239269302219,406.893470453344,409.171281473789
"216970_at",33.8096210391844,18.9681847678246,9.31495089754154,26.0884423361617,12.3457191089709,44.4579699619306
"216971_s_at",248.879344656825,141.726697541801,215.67979451302,292.425263728091,138.44369611303,296.159482156611
"216972_at",56.7459829424689,18.7543154479752,73.330958727769,59.8853439325628,57.8725881072896,85.2042114621593
"216973_s_at",776.628894366149,708.179464602048,781.582539580345,687.435225872594,725.859525363133,688.030545576938
"216974_at",3.88498183876332,4.97441390706522,15.103222976416,3.60378394302465,3.14096774548135,21.2410952591104
"216975_x_at",10.4331503161393,12.6263532832772,4.52673540625093,10.4809089124615,12.9401399222673,18.175047524896
"216976_s_at",590.117427404828,544.062326359619,637.803692001352,560.028971278534,595.111295523121,546.716697383353
"216977_x_at",3446.63538073505,3266.45776940709,3471.21735411532,2997.6100839353,3581.78017316071,3375.52000210744
"216978_x_at",33.5704780263648,31.4719167383013,48.4737180153471,26.5275352038678,8.80966927822804,23.2205272194269
"216979_at",73.2198247609391,85.3301033575058,67.2781817237408,98.5474287117983,91.6016808628786,130.638604438777
"216980_s_at",13.8461729178764,102.335440195645,78.6665021664502,49.8424762484656,52.5263672303182,28.7549110912579
"216981_x_at",197.357843735898,256.112862868882,162.693204177239,193.896325010167,221.594482811225,217.346695472319
"216982_x_at",37.6382429734513,3.59711736290304,18.2095983345193,3.83159130713896,5.44913619722848,22.2532617447065
"216983_s_at",18.8037259636848,46.0122104961267,74.0642182467431,59.2411858409749,61.0634019079507,71.3137416419967
"216984_x_at",20.5627116716824,32.8325186773078,13.7005286935645,24.2892509440712,12.5937594916892,31.0423069373048
"216985_s_at",108.579738162636,81.2476947822787,124.532767415475,135.031968197666,139.777680964028,63.1637577265628
"216986_s_at",116.952148949951,148.175964253703,69.9663848040727,112.03838767805,146.081903185931,86.7513479780975
"216987_at",1.50429040884275,2.55064409126649,1.17669769790346,1.34401217465825,0.891930631371752,2.48254487979437
"216988_s_at",3447.61684978065,3122.15165943684,3319.48849242431,3263.22860011416,3274.04939242321,3391.02959578567
"216989_at",71.1324545191852,70.2559506545053,40.8068002471518,94.2224572490701,71.0663054519957,70.9609916869263
"216990_at",21.3093857258668,9.6002155859533,23.1353815454511,43.0298645008898,25.1398966023314,13.721333709803
"216991_at",42.9654311879638,97.0061049882556,46.1451155077951,84.0708928532394,53.474341307723,85.0560332518799
"216992_s_at",4.60376052146099,6.62909470996119,2.83835476323133,1.91932988462938,3.21231680133202,6.34062670493915
"216993_s_at",331.741237190723,332.069332102778,271.833525640405,281.878748092662,315.695385552909,302.288055689091
"216994_s_at",67.7115938370083,79.1924762582797,29.7904905596988,53.5654922285936,83.347530583227,102.639668233797
"216995_x_at",6.94415928457413,15.6105361129262,41.7370800088213,18.4052147703658,13.6656433033178,48.4258119533192
"216996_s_at",624.522878243096,922.955657200864,544.703823929993,616.131414750656,614.287383820955,780.491617857064
"216997_x_at",71.3182419929297,73.9106543380284,99.2670985744151,75.89273382661,64.4457065528475,97.6900584800323
"216998_s_at",63.0418765089532,70.7262870776536,43.4546224953992,63.7335566806468,84.5955947842941,61.8092486984448
"216999_at",36.9341283320156,37.7340923548996,7.49462351146224,30.2385191302977,24.3845182059562,48.4621222728062
"217000_at",5.2508427845629,6.13193789969947,4.71683830075,4.72650403226614,9.23479617669497,14.4406803246137
"217001_x_at",225.110801718561,280.267321058749,180.207353770697,230.935266778045,286.862575161889,211.788543195097
"217002_s_at",23.0710429558107,21.5893979592153,13.4071498904785,19.2812827609318,21.1814612276125,19.4955385677222
"217003_s_at",166.706096318786,167.083263600585,122.445337835686,136.72661244323,110.080529397258,165.19954616614
"217004_s_at",135.05226316906,161.001745666958,88.4587448839478,108.973248813491,104.738194709134,117.578563779892
"217005_at",7.40366989769644,23.1510180005713,21.8598146139671,39.6613995380903,15.9235988310903,22.6297046325922
"217006_x_at",9.13176874792714,11.0041575183943,5.67212582645416,7.68720864443005,9.17653239821958,9.30539558742207
"217007_s_at",670.534727965226,727.346972216764,544.979079567175,634.973881959311,627.925411580027,641.435875671888
"217008_s_at",49.9563479949341,75.6108532551,45.52339707552,79.4972258292512,70.8628539862677,48.4787272491424
"217009_at",97.7359648139744,90.8762271161561,76.7418210854907,89.1510312344624,100.634928801993,115.573398062874
"217010_s_at",199.77181343683,155.92837755737,220.213224238581,123.392101378897,220.090060145364,179.933893888413
"217011_at",20.5829439699261,34.2626679974488,15.1067641207068,29.0559419737034,20.0820935673367,25.0288839535234
"217012_at",35.9384623051777,9.90730847180714,28.0597020495488,3.75245286760199,27.7972333288863,15.2617479321336
"217013_at",68.3107635323798,134.911548540125,71.2547135185365,45.507095537054,50.7468562037084,89.5464664689741
"217014_s_at",85.93485790118,70.6847592176523,70.5673577133187,64.4072616783241,69.9881619002623,82.1518269365724
"217015_at",6.51000889284272,13.3620235354261,9.43702197132657,13.5787572624435,7.62078632028819,10.7016413742523
"217016_x_at",44.4066185942093,59.6583128829072,70.1771475081625,73.706978067309,54.1126024977551,54.325701016267
"217017_at",58.8307790003452,73.3504449872555,23.4445909531851,8.41279085189372,18.6190206192243,95.1681777571031
"217018_at",16.4880272093697,31.2343435179166,17.6617693406375,12.6019102577255,50.9192855412954,18.2346220797541
"217019_at",217.829661637299,357.709429108668,223.012487647802,371.407476432763,368.35917306012,384.037088748929
"217020_at",170.261011119876,305.022778396382,110.847064252534,222.997646259731,307.090551562714,307.559107109694
"217021_at",52.1584726995049,44.6386343541324,25.746988324892,7.92585680735754,20.8307371179374,44.260485214549
"217022_s_at",5.30035849235054,5.4732389723815,5.85183287635762,5.38891526176929,5.93806282908712,6.32466810037164
"217023_x_at",30.7071919094696,31.0631638372876,30.0181483421876,25.0058458635567,15.7260231280213,13.7077292440925
"217024_x_at",194.565418345604,248.824067410829,196.319249617802,169.156969050546,145.984454003385,258.347826204219
"217025_s_at",958.821205648694,864.750975077509,956.449609438873,772.406200659534,809.524682826428,803.428961971205
"217026_at",40.3355494689632,82.9712332812394,43.7692895912543,82.1635056522254,33.6502204004567,104.329642644189
"217027_x_at",115.677530705581,204.721705420542,158.281424346227,285.845969710299,185.436619580381,194.475946058764
"217028_at",1706.55696379449,1782.87989283989,1744.4743427648,1801.78347400453,1738.75028307141,1774.27955289459
"217029_at",30.7377147035617,29.1150370274918,25.7883562315344,33.3719782199968,18.7372890396153,33.6367593824412
"217030_at",233.138896453526,280.996831797692,162.37554150648,264.621103734211,181.222202658963,431.667897505851
"217031_at",8.98082341016415,4.09873426049862,9.33695864317418,11.1695842166968,14.4868217577388,14.3297480399351
"217032_at",5.80610753933383,7.49385218855181,5.85572821789795,7.32793831527079,7.99428054147848,3.64846349813299
"217033_x_at",266.660492182838,174.870259888667,174.246590348829,192.848377187021,219.508423609117,239.240764416874
"217034_at",6.0577558932183,10.4491173239259,14.4693094904408,6.46532735399328,11.671324890394,11.4763523661985
"217035_at",167.378944987317,301.864368064007,139.635603688091,128.591586668281,113.557838128664,193.226700658973
"217036_at",8.72559609412041,8.13528922389563,11.9801027645394,9.24924181831951,12.852199324452,38.7002081188074
"217037_at",2.31714194796081,30.6261263807482,7.83356447301339,9.4556267285148,4.39473281823038,12.3894420608232
"217038_at",17.946514104308,14.9614754780864,12.4854675518208,16.8772811999933,22.4125705003277,17.7096613105306
"217039_x_at",281.132348652568,320.06653022201,329.984314220555,306.044777377456,210.401626767485,358.313918185955
"217040_x_at",177.641220033731,255.551208745867,178.002165845119,171.624904790263,142.060563697,155.144277032111
"217041_at",201.16222039468,178.440010521604,188.232201652161,224.235721350337,144.828290325173,139.85442048643
"217042_at",97.8235339800426,215.553027415302,102.902019546767,142.3046121182,137.985672793205,114.05834469638
"217043_s_at",510.07559622854,467.254966806453,460.341611024316,618.956855173742,550.193173691084,509.428144717992
"217044_s_at",30.5177655308172,30.9810618359021,26.7920596984283,28.2051724111014,106.634158160546,42.138589913239
"217045_x_at",198.405682132123,293.927933775274,186.300303231147,177.581590684969,223.774846843837,247.56457520389
"217046_s_at",25.5933347340299,16.823524563467,22.1139087408802,14.2048443448696,9.07453582101754,12.7680737205948
"217047_s_at",467.58967342034,465.173046055504,463.406468609597,482.169187816622,446.411052041104,460.68411644663
"217048_at",107.778637583985,214.680313965734,113.381115208705,156.089849902717,169.614319050311,170.022125721705
"217049_x_at",103.212409392162,134.409405733703,80.9491188216661,73.7845879106383,72.1737775091809,75.5695851590029
"217050_at",9.11589557521815,82.349824056258,49.5257817698968,9.68641891306136,9.3855999106686,52.2412443965524
"217051_s_at",192.295026284425,152.491538981758,230.670835205129,246.262877932059,239.664157019659,220.404998845474
"217052_x_at",229.847933610634,240.393653868962,270.799542279497,247.720481678758,287.13605643924,292.599502691306
"217053_x_at",112.943421030602,91.2536525805836,69.1626206660289,89.3486863301226,88.0616564484028,214.192970177398
"217054_at",68.3601106406294,20.5908479768092,21.3687643942816,29.3394644914482,21.6149261569864,12.8167924089219
"217055_x_at",51.9185721272721,45.8179167023474,31.1221731145026,40.2975710807722,23.2217287109429,51.4897217968461
"217056_at",5.69211886387087,5.30203251258426,25.4817289076446,39.3436338200276,21.9826303856287,22.3526379793267
"217057_s_at",94.1384480116257,161.440441291953,91.5091183123627,103.109372971225,71.1004243143361,131.148046381764
"217058_at",6.08539736501523,7.54707081983371,10.6388641943363,20.564836160211,34.5672166932589,16.1986968446885
"217059_at",3.08592389725929,9.81494952988544,3.52421374864924,24.2923951878944,8.3503895357464,19.6079888675182
"217060_at",95.5141279662885,70.6660376379313,62.4235180318417,96.9797238485754,51.9705777414288,83.6023037228842
"217061_s_at",61.5702464590797,100.661278656262,95.7561762009794,124.382232367215,119.94932605823,97.8050381507483
